,Date,Value_interest,Value_inflation,Value_gdp,Value_unemployment,Value_cci,Open_sp500,High_sp500,Low_sp500,Close_sp500,Volume_sp500,Open_nasdaq,High_nasdaq,Low_nasdaq,Close_nasdaq,Volume_nasdaq,Open_dow_jones,High_dow_jones,Low_dow_jones,Close_dow_jones,Volume_dow_jones,Open_tech_sector,High_tech_sector,Low_tech_sector,Close_tech_sector,Volume_tech_sector
2436,2008-03-20,3.34,213.448,14706.538,5.1,69.5,1299.6700439453125,1330.6700439453125,1295.219970703125,1329.510009765625,6145220000.0,2220.5,2258.110107421875,2208.1201171875,2258.110107421875,2764480000.0,12102.4296875,12378.740234375,12097.8701171875,12361.3203125,502650000.0,22.030000686645508,22.540000915527344,22.030000686645508,22.389999389648438,6987100.0
2438,2008-03-24,3.56,213.448,14706.538,5.1,69.5,1330.2900390625,1359.6800537109375,1330.2900390625,1349.8800048828125,4499000000.0,2268.199951171875,2336.699951171875,2268.199951171875,2326.75,2312600000.0,12361.9697265625,12622.0703125,12361.9697265625,12548.6396484375,264320000.0,22.770000457763672,23.299999237060547,22.670000076293945,23.18000030517578,4051000.0
2439,2008-03-25,3.51,213.448,14706.538,5.1,69.5,1349.0699462890625,1357.469970703125,1341.2099609375,1352.989990234375,4145120000.0,2329.159912109375,2346.780029296875,2312.06005859375,2341.050048828125,2099060000.0,12547.33984375,12571.83984375,12449.080078125,12532.599609375,237650000.0,23.260000228881836,23.270000457763672,22.969999313354492,23.200000762939453,3312400.0
2440,2008-03-26,3.51,213.448,14706.538,5.1,69.5,1352.449951171875,1352.449951171875,1336.4100341796875,1341.1300048828125,4055670000.0,2328.6201171875,2331.179931640625,2306.489990234375,2324.360107421875,1915210000.0,12531.7900390625,12531.9501953125,12376.7001953125,12422.8603515625,235020000.0,23.15999984741211,23.15999984741211,22.700000762939453,22.75,6453900.0
2441,2008-03-27,3.56,213.448,14706.538,5.1,69.5,1340.3399658203125,1345.6199951171875,1325.6600341796875,1325.760009765625,4037930000.0,2315.0400390625,2315.909912109375,2280.469970703125,2280.830078125,2038770000.0,12421.8798828125,12476.759765625,12293.33984375,12302.4599609375,235390000.0,22.729999542236328,22.8799991607666,22.440000534057617,22.56999969482422,7106700.0
2442,2008-03-28,3.47,213.448,14706.538,5.1,69.5,1327.02001953125,1334.8699951171875,1312.949951171875,1315.219970703125,3686980000.0,2291.320068359375,2304.7099609375,2256.8701171875,2261.179931640625,1785770000.0,12303.919921875,12382.16015625,12196.8701171875,12216.400390625,209000000.0,22.719999313354492,22.799999237060547,22.34000015258789,22.43000030517578,4459300.0
2443,2008-03-31,3.45,213.448,14706.538,5.1,69.5,1315.9200439453125,1328.52001953125,1312.81005859375,1322.699951171875,4188990000.0,2265.14990234375,2289.699951171875,2260.590087890625,2279.10009765625,1788360000.0,12215.919921875,12326.4697265625,12176.1103515625,12262.8896484375,273610000.0,22.520000457763672,22.690000534057617,22.360000610351562,22.399999618530273,5812200.0
2444,2008-04-01,3.57,213.942,14865.701,5.0,62.6,1326.4100341796875,1370.1800537109375,1326.4100341796875,1370.1800537109375,4745120000.0,2306.510009765625,2362.75,2305.39990234375,2362.75,2160120000.0,12266.6396484375,12659.8203125,12266.4697265625,12654.3603515625,295530000.0,22.920000076293945,23.389999389648438,22.75,23.049999237060547,7669100.0
2445,2008-04-02,3.6,213.942,14865.701,5.0,62.6,1369.9599609375,1377.949951171875,1361.550048828125,1367.530029296875,4320440000.0,2363.419921875,2381.2099609375,2347.780029296875,2361.39990234375,1996680000.0,12651.669921875,12696.2900390625,12555.169921875,12608.919921875,232760000.0,23.3700008392334,23.540000915527344,23.09000015258789,23.329999923706055,3689500.0
2446,2008-04-03,3.61,213.942,14865.701,5.0,62.6,1365.68994140625,1375.6600341796875,1358.6800537109375,1369.31005859375,3920100000.0,2347.909912109375,2373.989990234375,2339.3798828125,2363.300048828125,1993480000.0,12605.830078125,12675.1201171875,12527.75,12626.0302734375,183870000.0,23.190000534057617,23.399999618530273,23.020000457763672,23.31999969482422,6509200.0
2447,2008-04-04,3.5,213.942,14865.701,5.0,62.6,1369.8499755859375,1380.9100341796875,1362.8299560546875,1370.4000244140625,3703100000.0,2366.909912109375,2391.929931640625,2351.760009765625,2370.97998046875,1977560000.0,12626.0302734375,12688.48046875,12528.16015625,12609.419921875,181260000.0,23.360000610351562,23.450000762939453,23.06999969482422,23.239999771118164,4081300.0
2448,2008-04-07,3.57,213.942,14865.701,5.0,62.6,1373.68994140625,1386.739990234375,1369.02001953125,1372.5400390625,3747780000.0,2386.6201171875,2390.0400390625,2359.5400390625,2364.830078125,1730020000.0,12612.58984375,12733.66015625,12583.2802734375,12612.4296875,198070000.0,23.329999923706055,23.520000457763672,23.209999084472656,23.260000228881836,1985300.0
2449,2008-04-08,3.58,213.942,14865.701,5.0,62.6,1370.1600341796875,1370.1600341796875,1360.6199951171875,1365.5400390625,3602500000.0,2353.580078125,2359.39990234375,2337.840087890625,2348.760009765625,1635290000.0,12602.66015625,12607.2998046875,12525.7998046875,12576.4404296875,197200000.0,23.09000015258789,23.18000030517578,22.979999542236328,23.1200008392334,2200500.0
2450,2008-04-09,3.49,213.942,14865.701,5.0,62.6,1365.5,1368.3900146484375,1349.969970703125,1354.489990234375,3556670000.0,2351.93994140625,2353.5400390625,2311.449951171875,2322.1201171875,1922050000.0,12574.650390625,12621.5498046875,12468.9697265625,12527.259765625,194950000.0,23.139999389648438,23.139999389648438,22.770000457763672,23.020000457763672,1916100.0
2451,2008-04-10,3.55,213.942,14865.701,5.0,62.6,1355.3699951171875,1367.239990234375,1350.1099853515625,1360.550048828125,3686150000.0,2326.780029296875,2363.909912109375,2324.389892578125,2351.699951171875,2159000000.0,12526.7802734375,12649.3095703125,12497.2197265625,12581.98046875,227330000.0,22.969999313354492,23.360000610351562,22.969999313354492,23.209999084472656,2213200.0
2452,2008-04-11,3.49,213.942,14865.701,5.0,62.6,1357.97998046875,1357.97998046875,1331.2099609375,1332.8299560546875,3723790000.0,2327.699951171875,2328.449951171875,2286.18994140625,2290.239990234375,1902540000.0,12579.7802734375,12580.26953125,12302.0595703125,12325.419921875,286850000.0,22.989999771118164,23.020000457763672,22.549999237060547,22.59000015258789,7223800.0
2453,2008-04-14,3.53,213.942,14865.701,5.0,62.6,1332.199951171875,1335.6400146484375,1326.1600341796875,1328.3199462890625,3565020000.0,2287.02001953125,2296.72998046875,2274.909912109375,2275.820068359375,1626710000.0,12324.76953125,12367.599609375,12280.400390625,12302.0595703125,216010000.0,22.59000015258789,22.739999771118164,22.469999313354492,22.5,2192900.0
2454,2008-04-15,3.6,213.942,14865.701,5.0,62.6,1331.719970703125,1337.719970703125,1324.3499755859375,1334.4300537109375,3581230000.0,2287.429931640625,2291.1201171875,2266.2900390625,2286.0400390625,1884750000.0,12302.0595703125,12387.7900390625,12269.8095703125,12362.4697265625,208950000.0,22.56999969482422,22.6200008392334,22.309999465942383,22.5,4505600.0
2455,2008-04-16,3.72,213.942,14865.701,5.0,62.6,1337.02001953125,1365.489990234375,1337.02001953125,1364.7099609375,4260370000.0,2313.419921875,2352.2099609375,2313.419921875,2350.110107421875,2128770000.0,12371.509765625,12625.7802734375,12371.509765625,12619.26953125,269490000.0,22.829999923706055,23.420000076293945,22.780000686645508,23.420000076293945,4649100.0
2456,2008-04-17,3.75,213.942,14865.701,5.0,62.6,1363.3699951171875,1368.5999755859375,1357.25,1365.56005859375,3713880000.0,2347.320068359375,2348.31005859375,2327.659912109375,2341.830078125,1779300000.0,12617.400390625,12656.5595703125,12563.25,12620.490234375,217000000.0,23.190000534057617,23.420000076293945,23.0,23.40999984741211,2924700.0
2457,2008-04-18,3.77,213.942,14865.701,5.0,62.6,1369.0,1395.9000244140625,1369.0,1390.3299560546875,4222380000.0,2394.52001953125,2412.780029296875,2383.239990234375,2402.969970703125,2190920000.0,12626.759765625,12893.98046875,12626.759765625,12849.3603515625,304030000.0,23.809999465942383,23.950000762939453,23.6299991607666,23.81999969482422,2763700.0
2458,2008-04-21,3.75,213.942,14865.701,5.0,62.6,1387.719970703125,1390.22998046875,1379.25,1388.1700439453125,3420570000.0,2393.070068359375,2410.969970703125,2389.820068359375,2408.0400390625,1601280000.0,12850.91015625,12850.91015625,12751.169921875,12825.01953125,192400000.0,23.760000228881836,24.010000228881836,23.700000762939453,23.969999313354492,5295100.0
2459,2008-04-22,3.74,213.942,14865.701,5.0,62.6,1386.4300537109375,1386.4300537109375,1369.8399658203125,1375.93994140625,3821900000.0,2397.1201171875,2397.169921875,2361.669921875,2376.93994140625,1941680000.0,12825.01953125,12825.259765625,12656.5595703125,12720.23046875,214950000.0,23.93000030517578,23.940000534057617,23.600000381469727,23.850000381469727,5081000.0
2460,2008-04-23,3.77,213.942,14865.701,5.0,62.6,1378.4000244140625,1387.8699951171875,1372.239990234375,1379.9300537109375,4103610000.0,2391.639892578125,2412.530029296875,2382.77001953125,2405.2099609375,2181580000.0,12721.4501953125,12837.3896484375,12703.0498046875,12763.2197265625,244120000.0,23.8700008392334,24.15999984741211,23.84000015258789,24.0,3719900.0
2461,2008-04-24,3.87,213.942,14865.701,5.0,62.6,1380.52001953125,1397.719970703125,1371.0899658203125,1388.8199462890625,4461660000.0,2408.25,2447.280029296875,2383.760009765625,2428.919921875,2337160000.0,12764.6796875,12942.259765625,12706.6298828125,12848.9501953125,249920000.0,24.209999084472656,24.56999969482422,23.950000762939453,24.290000915527344,3315000.0
2462,2008-04-25,3.91,213.942,14865.701,5.0,62.6,1387.8800048828125,1399.1099853515625,1379.97998046875,1397.8399658203125,3891150000.0,2424.679931640625,2427.090087890625,2391.14990234375,2422.929931640625,1956260000.0,12848.3798828125,12909.2001953125,12742.7802734375,12891.8603515625,240760000.0,24.309999465942383,24.389999389648438,23.81999969482422,24.0,5657800.0
2463,2008-04-28,3.86,213.942,14865.701,5.0,62.6,1397.9599609375,1402.9000244140625,1394.4000244140625,1396.3699951171875,3607000000.0,2422.6298828125,2437.0,2416.89990234375,2424.39990234375,1724680000.0,12890.759765625,12938.759765625,12857.5,12871.75,222300000.0,24.450000762939453,24.450000762939453,23.969999313354492,24.0,10221900.0
2464,2008-04-29,3.85,213.942,14865.701,5.0,62.6,1395.6099853515625,1397.0,1386.699951171875,1390.93994140625,3815320000.0,2420.0,2435.3798828125,2412.10009765625,2426.10009765625,1769030000.0,12870.3701171875,12889.830078125,12804.66015625,12831.9404296875,218020000.0,24.059999465942383,24.309999465942383,24.010000228881836,24.229999542236328,2908900.0
2465,2008-04-30,3.77,213.942,14865.701,5.0,62.6,1391.219970703125,1404.5699462890625,1384.25,1385.5899658203125,4508890000.0,2434.199951171875,2451.18994140625,2406.3701171875,2412.800048828125,2127390000.0,12831.4501953125,13010.0,12808.98046875,12820.1298828125,255070000.0,24.299999237060547,24.479999542236328,23.799999237060547,23.799999237060547,3281800.0
2466,2008-05-01,3.78,215.208,14865.701,5.4,59.8,1385.969970703125,1410.0699462890625,1383.0699462890625,1409.3399658203125,4448780000.0,2416.489990234375,2480.7099609375,2416.489990234375,2480.7099609375,2344770000.0,12818.33984375,13029.0498046875,12793.099609375,13010.0,245480000.0,24.170000076293945,24.850000381469727,24.139999389648438,24.799999237060547,7592300.0
2467,2008-05-02,3.89,215.208,14865.701,5.4,59.8,1409.1600341796875,1422.719970703125,1406.25,1413.9000244140625,3953030000.0,2499.139892578125,2499.139892578125,2461.4599609375,2476.989990234375,2279510000.0,13012.5302734375,13132.4599609375,12981.830078125,13058.2001953125,205410000.0,25.010000228881836,25.010000228881836,24.579999923706055,24.790000915527344,6489500.0
2468,2008-05-05,3.88,215.208,14865.701,5.4,59.8,1415.3399658203125,1415.3399658203125,1404.3699951171875,1407.489990234375,3410090000.0,2475.31005859375,2486.050048828125,2458.1201171875,2464.1201171875,2085110000.0,13056.5703125,13058.4501953125,12939.740234375,12969.5400390625,197810000.0,24.84000015258789,24.889999389648438,24.579999923706055,24.68000030517578,1536500.0
2469,2008-05-06,3.93,215.208,14865.701,5.4,59.8,1405.5999755859375,1421.5699462890625,1397.0999755859375,1418.260009765625,3924100000.0,2455.110107421875,2488.830078125,2445.3701171875,2483.31005859375,2097260000.0,12968.8896484375,13046.150390625,12863.2001953125,13020.830078125,199370000.0,24.600000381469727,25.020000457763672,24.459999084472656,24.979999542236328,3498400.0
2470,2008-05-07,3.87,215.208,14865.701,5.4,59.8,1417.489990234375,1419.5400390625,1391.1600341796875,1392.5699462890625,4075860000.0,2483.030029296875,2496.64990234375,2435.760009765625,2438.489990234375,2238810000.0,13010.8203125,13036.7099609375,12796.1904296875,12814.349609375,235000000.0,24.860000610351562,25.040000915527344,24.43000030517578,24.540000915527344,4704800.0
2471,2008-05-08,3.79,215.208,14865.701,5.4,59.8,1394.2900390625,1402.3499755859375,1389.3900146484375,1397.6800537109375,3827550000.0,2450.010009765625,2462.510009765625,2436.610107421875,2451.239990234375,2031770000.0,12814.349609375,12909.8603515625,12794.8095703125,12866.7802734375,195570000.0,24.639999389648438,24.760000228881836,24.469999313354492,24.579999923706055,7467100.0
2472,2008-05-09,3.77,215.208,14865.701,5.4,59.8,1394.9000244140625,1394.9000244140625,1384.1099853515625,1388.280029296875,3518620000.0,2432.550048828125,2455.330078125,2429.030029296875,2445.52001953125,1711510000.0,12860.6796875,12861.41015625,12715.01953125,12745.8798828125,180240000.0,24.479999542236328,24.6299991607666,24.290000915527344,24.5,2924900.0
2473,2008-05-12,3.78,215.208,14865.701,5.4,59.8,1389.4000244140625,1404.06005859375,1386.199951171875,1403.5799560546875,3370630000.0,2454.64990234375,2490.219970703125,2446.360107421875,2488.489990234375,1769330000.0,12745.5498046875,12904.16015625,12740.5,12876.3095703125,198110000.0,24.600000381469727,24.899999618530273,24.520000457763672,24.899999618530273,1651100.0
2474,2008-05-13,3.9,215.208,14865.701,5.4,59.8,1404.4000244140625,1406.300048828125,1396.260009765625,1403.0400390625,4018590000.0,2491.02001953125,2498.070068359375,2472.580078125,2495.1201171875,1895250000.0,12872.080078125,12891.3701171875,12780.9697265625,12832.1796875,236710000.0,24.780000686645508,24.920000076293945,24.68000030517578,24.899999618530273,5497000.0
2475,2008-05-14,3.92,215.208,14865.701,5.4,59.8,1405.6500244140625,1420.18994140625,1405.6500244140625,1408.6600341796875,3979370000.0,2503.280029296875,2528.39990234375,2493.580078125,2496.699951171875,2129270000.0,12825.1201171875,12993.150390625,12825.1201171875,12898.3798828125,206820000.0,25.020000457763672,25.309999465942383,24.940000534057617,24.950000762939453,4226000.0
2476,2008-05-15,3.83,215.208,14865.701,5.4,59.8,1408.3599853515625,1424.4000244140625,1406.8699951171875,1423.5699462890625,3836480000.0,2496.43994140625,2535.18994140625,2492.949951171875,2533.72998046875,2176320000.0,12891.2900390625,12999.5,12854.98046875,12992.66015625,217780000.0,24.969999313354492,25.479999542236328,24.940000534057617,25.43000030517578,2793000.0
2477,2008-05-16,3.85,215.208,14865.701,5.4,59.8,1423.8900146484375,1425.8199462890625,1414.3499755859375,1425.3499755859375,3842590000.0,2537.409912109375,2537.409912109375,2504.179931640625,2528.85009765625,2286090000.0,12992.740234375,13001.9404296875,12893.490234375,12986.7998046875,249260000.0,25.5,25.5,25.149999618530273,25.3700008392334,3631700.0
2478,2008-05-19,3.83,215.208,14865.701,5.4,59.8,1425.280029296875,1440.239990234375,1421.6300048828125,1426.6300048828125,3683970000.0,2530.820068359375,2551.469970703125,2505.60009765625,2516.090087890625,2269590000.0,12985.41015625,13136.6904296875,12963.759765625,13028.16015625,193770000.0,25.479999542236328,25.690000534057617,25.260000228881836,25.5,4212200.0
2479,2008-05-20,3.78,215.208,14865.701,5.4,59.8,1424.489990234375,1424.489990234375,1409.0899658203125,1413.4000244140625,3854320000.0,2505.860107421875,2506.18994140625,2479.3701171875,2492.260009765625,1991010000.0,13026.0400390625,13026.0400390625,12781.7802734375,12828.6796875,265220000.0,25.25,25.25,24.84000015258789,25.100000381469727,3115200.0
2480,2008-05-21,3.81,215.208,14865.701,5.4,59.8,1414.06005859375,1419.1199951171875,1388.81005859375,1390.7099609375,4517990000.0,2497.389892578125,2508.89990234375,2444.989990234375,2448.27001953125,2166450000.0,12824.9404296875,12862.4697265625,12573.669921875,12601.1904296875,265810000.0,24.950000762939453,25.100000381469727,24.43000030517578,24.440000534057617,4220300.0
2481,2008-05-22,3.92,215.208,14865.701,5.4,59.8,1390.8299560546875,1399.0699462890625,1390.22998046875,1394.3499755859375,3955960000.0,2454.739990234375,2474.530029296875,2448.840087890625,2464.580078125,1932080000.0,12597.6904296875,12669.33984375,12591.33984375,12625.6201171875,216360000.0,24.520000457763672,24.770000457763672,24.5,24.530000686645508,2748400.0
2482,2008-05-23,3.85,215.208,14865.701,5.4,59.8,1392.199951171875,1392.199951171875,1373.719970703125,1375.9300537109375,3516380000.0,2454.139892578125,2456.0,2430.360107421875,2444.669921875,1734070000.0,12620.900390625,12621.9599609375,12460.08984375,12479.6298828125,190210000.0,24.5,24.600000381469727,24.309999465942383,24.479999542236328,3024300.0
2484,2008-05-27,3.93,215.208,14865.701,5.4,59.8,1375.969970703125,1387.4000244140625,1373.0699462890625,1385.3499755859375,3588860000.0,2450.52001953125,2482.080078125,2448.580078125,2481.239990234375,1742710000.0,12479.6298828125,12572.5302734375,12442.58984375,12548.349609375,201530000.0,24.440000534057617,24.920000076293945,24.440000534057617,24.8799991607666,2569200.0
2485,2008-05-28,4.03,215.208,14865.701,5.4,59.8,1386.5400390625,1391.25,1378.1600341796875,1390.8399658203125,3927240000.0,2491.5,2493.3798828125,2465.590087890625,2486.699951171875,1792750000.0,12542.900390625,12601.9296875,12495.26953125,12594.0302734375,213680000.0,25.020000457763672,25.049999237060547,24.760000228881836,25.020000457763672,5004100.0
2486,2008-05-29,4.08,215.208,14865.701,5.4,59.8,1390.5,1406.3199462890625,1388.5899658203125,1398.260009765625,3894440000.0,2486.090087890625,2522.139892578125,2485.919921875,2508.320068359375,1956100000.0,12593.8701171875,12726.66015625,12554.7001953125,12646.2197265625,206420000.0,25.030000686645508,25.34000015258789,24.920000076293945,25.200000762939453,2510900.0
2487,2008-05-30,4.06,215.208,14865.701,5.4,59.8,1398.3599853515625,1404.4599609375,1398.0799560546875,1400.3800048828125,3845630000.0,2519.139892578125,2530.159912109375,2510.64990234375,2522.659912109375,2153350000.0,12647.3603515625,12689.7001953125,12617.400390625,12638.3203125,210230000.0,25.31999969482422,25.450000762939453,25.25,25.350000381469727,2739400.0
2489,2008-06-02,3.98,217.463,14865.701,5.6,56.4,1399.6199951171875,1399.6199951171875,1377.7900390625,1385.6700439453125,3714320000.0,2514.820068359375,2516.3701171875,2471.409912109375,2491.530029296875,1972760000.0,12637.669921875,12638.080078125,12427.76953125,12503.8203125,199090000.0,25.280000686645508,25.290000915527344,24.780000686645508,24.989999771118164,3548800.0
2490,2008-06-03,3.92,217.463,14865.701,5.6,56.4,1386.4200439453125,1393.1199951171875,1370.1199951171875,1377.6500244140625,4396380000.0,2500.5,2513.889892578125,2460.56005859375,2480.47998046875,2148040000.0,12503.2001953125,12554.0498046875,12342.1201171875,12402.849609375,227460000.0,25.030000686645508,25.239999771118164,24.65999984741211,24.850000381469727,5067500.0
2491,2008-06-04,3.98,217.463,14865.701,5.6,56.4,1376.260009765625,1388.1800537109375,1371.739990234375,1377.199951171875,4338640000.0,2473.030029296875,2518.7099609375,2471.52001953125,2503.139892578125,2153510000.0,12391.8603515625,12496.16015625,12338.7802734375,12390.48046875,238590000.0,24.760000228881836,25.1200008392334,24.729999542236328,24.899999618530273,4943800.0
2492,2008-06-05,4.06,217.463,14865.701,5.6,56.4,1377.47998046875,1404.050048828125,1377.47998046875,1404.050048828125,4350790000.0,2509.489990234375,2549.93994140625,2504.570068359375,2549.93994140625,2254760000.0,12388.8095703125,12610.9599609375,12388.8095703125,12604.4501953125,236160000.0,25.049999237060547,25.510000228881836,25.0,25.40999984741211,3950700.0
2493,2008-06-06,3.94,217.463,14865.701,5.6,56.4,1400.06005859375,1400.06005859375,1359.9000244140625,1360.6800537109375,4771660000.0,2528.52001953125,2529.969970703125,2474.56005859375,2474.56005859375,2192240000.0,12602.740234375,12603.0703125,12192.0595703125,12209.8095703125,307820000.0,25.290000915527344,25.290000915527344,24.719999313354492,24.719999313354492,6360500.0
2494,2008-06-09,4.02,217.463,14865.701,5.6,56.4,1360.8299560546875,1370.6300048828125,1350.6199951171875,1361.760009765625,4404570000.0,2483.219970703125,2485.0,2429.300048828125,2459.4599609375,2084630000.0,12210.1298828125,12331.8603515625,12195.3203125,12280.3203125,266350000.0,24.899999618530273,24.899999618530273,24.40999984741211,24.670000076293945,4081300.0
2495,2008-06-10,4.11,217.463,14865.701,5.6,56.4,1358.97998046875,1366.8399658203125,1351.56005859375,1358.43994140625,4635070000.0,2436.75,2466.280029296875,2432.469970703125,2448.93994140625,2081430000.0,12277.7099609375,12369.23046875,12206.9599609375,12289.759765625,240760000.0,24.329999923706055,24.760000228881836,24.299999237060547,24.559999465942383,4283900.0
2496,2008-06-11,4.1,217.463,14865.701,5.6,56.4,1357.0899658203125,1357.0899658203125,1335.469970703125,1335.489990234375,4779980000.0,2444.93994140625,2446.280029296875,2394.010009765625,2394.010009765625,2065810000.0,12286.33984375,12286.669921875,12079.1298828125,12083.76953125,247120000.0,24.440000534057617,24.469999313354492,23.93000030517578,23.93000030517578,5722300.0
2497,2008-06-12,4.23,217.463,14865.701,5.6,56.4,1335.780029296875,1353.030029296875,1331.2900390625,1339.8699951171875,4734240000.0,2414.4599609375,2432.8798828125,2388.489990234375,2404.35009765625,2276640000.0,12089.6298828125,12269.240234375,12076.9296875,12141.580078125,260960000.0,24.100000381469727,24.350000381469727,23.8799991607666,24.200000762939453,5025500.0
2498,2008-06-13,4.27,217.463,14865.701,5.6,56.4,1341.81005859375,1360.030029296875,1341.7099609375,1360.030029296875,4080420000.0,2423.050048828125,2454.5,2417.010009765625,2454.5,2106050000.0,12144.58984375,12310.2802734375,12144.58984375,12307.349609375,247980000.0,24.260000228881836,24.600000381469727,24.149999618530273,24.459999084472656,3231400.0
2499,2008-06-16,4.25,217.463,14865.701,5.6,56.4,1358.8499755859375,1364.699951171875,1352.0699462890625,1360.1400146484375,3706940000.0,2443.1298828125,2479.949951171875,2441.239990234375,2474.780029296875,1871720000.0,12306.8603515625,12319.7197265625,12212.25,12269.080078125,222140000.0,24.399999618530273,24.68000030517578,24.280000686645508,24.520000457763672,2463600.0
2500,2008-06-17,4.23,217.463,14865.701,5.6,56.4,1360.7099609375,1366.5899658203125,1350.5400390625,1350.9300537109375,3801960000.0,2481.199951171875,2483.18994140625,2456.780029296875,2457.72998046875,1798050000.0,12269.650390625,12322.8203125,12150.2900390625,12160.2998046875,174690000.0,24.65999984741211,24.670000076293945,24.360000610351562,24.420000076293945,4050000.0
2501,2008-06-18,4.16,217.463,14865.701,5.6,56.4,1349.5899658203125,1349.5899658203125,1333.4000244140625,1337.81005859375,4573570000.0,2444.9599609375,2449.179931640625,2422.9599609375,2429.7099609375,2030700000.0,12158.6796875,12158.6796875,11993.6396484375,12029.0595703125,212900000.0,24.260000228881836,24.290000915527344,24.020000457763672,24.15999984741211,4429000.0
2502,2008-06-19,4.22,217.463,14865.701,5.6,56.4,1336.8900146484375,1347.6600341796875,1330.5,1342.8299560546875,4811670000.0,2427.169921875,2469.14990234375,2412.3701171875,2462.06005859375,2294540000.0,12029.0595703125,12114.7900390625,11978.330078125,12063.08984375,230920000.0,24.020000457763672,24.489999771118164,23.829999923706055,24.25,6326300.0
2503,2008-06-20,4.16,217.463,14865.701,5.6,56.4,1341.02001953125,1341.02001953125,1314.4599609375,1317.9300537109375,5324900000.0,2441.9599609375,2441.9599609375,2394.260009765625,2406.090087890625,2570320000.0,12062.1904296875,12062.1904296875,11818.830078125,11842.6904296875,429700000.0,24.139999389648438,24.139999389648438,23.56999969482422,23.75,6458100.0
2504,2008-06-23,4.19,217.463,14865.701,5.6,56.4,1319.77001953125,1323.780029296875,1315.31005859375,1318.0,4186370000.0,2416.550048828125,2419.68994140625,2384.56005859375,2385.739990234375,1916230000.0,11843.830078125,11986.9599609375,11731.0595703125,11842.3603515625,182870000.0,23.75,23.809999465942383,23.440000534057617,23.530000686645508,4179200.0
2505,2008-06-24,4.1,217.463,14865.701,5.6,56.4,1317.22998046875,1326.02001953125,1304.4200439453125,1314.2900390625,4705050000.0,2375.800048828125,2394.860107421875,2352.10009765625,2368.280029296875,2195920000.0,11842.3603515625,11904.3203125,11725.51953125,11807.4296875,225270000.0,23.440000534057617,23.75,23.200000762939453,23.5,5485600.0
2506,2008-06-25,4.12,217.463,14865.701,5.6,56.4,1314.5400390625,1335.6300048828125,1314.5400390625,1321.969970703125,4825640000.0,2376.820068359375,2421.25,2376.2900390625,2401.260009765625,2153970000.0,11805.3095703125,11924.1904296875,11789.3603515625,11811.830078125,236160000.0,23.559999465942383,24.06999969482422,23.559999465942383,23.700000762939453,5132100.0
2507,2008-06-26,4.07,217.463,14865.701,5.6,56.4,1316.2900390625,1316.2900390625,1283.1500244140625,1283.1500244140625,5231280000.0,2365.860107421875,2366.159912109375,2321.3701171875,2321.3701171875,2300840000.0,11808.5703125,11808.73046875,11453.419921875,11453.419921875,302550000.0,23.479999542236328,23.530000686645508,22.809999465942383,23.25,5348700.0
2508,2008-06-27,3.99,217.463,14865.701,5.6,56.4,1283.5999755859375,1289.449951171875,1272.0,1278.3800048828125,6208260000.0,2319.6201171875,2329.93994140625,2290.590087890625,2315.6298828125,3403540000.0,11452.849609375,11485.25,11297.990234375,11346.509765625,338250000.0,22.989999771118164,23.059999465942383,22.639999389648438,22.940000534057617,9405000.0
2509,2008-06-30,3.99,217.463,14865.701,5.6,56.4,1278.06005859375,1290.31005859375,1274.8599853515625,1280.0,5032330000.0,2312.419921875,2325.489990234375,2292.97998046875,2292.97998046875,2096400000.0,11345.7001953125,11437.2998046875,11287.5595703125,11350.009765625,282210000.0,22.799999237060547,23.059999465942383,22.739999771118164,22.90999984741211,4765400.0
2510,2008-07-01,4.01,219.016,14898.999,5.8,61.2,1276.68994140625,1285.31005859375,1260.6800537109375,1284.9100341796875,5846290000.0,2274.239990234375,2306.909912109375,2255.7900390625,2304.969970703125,2653890000.0,11344.6396484375,11407.900390625,11183.4296875,11382.259765625,299590000.0,22.639999389648438,22.899999618530273,22.420000076293945,22.75,9249200.0
2511,2008-07-02,3.99,219.016,14898.999,5.8,61.2,1285.8199462890625,1292.1700439453125,1261.510009765625,1261.52001953125,5276090000.0,2311.570068359375,2317.199951171875,2251.300048828125,2251.4599609375,2376300000.0,11382.33984375,11434.1201171875,11214.3701171875,11215.509765625,230690000.0,22.889999389648438,22.979999542236328,22.399999618530273,22.450000762939453,6501500.0
2512,2008-07-03,3.99,219.016,14898.999,5.8,61.2,1262.9599609375,1271.47998046875,1252.010009765625,1262.9000244140625,3247590000.0,2261.739990234375,2262.9599609375,2227.800048828125,2245.3798828125,1423670000.0,11216.0,11337.48046875,11157.2099609375,11288.5400390625,176910000.0,22.549999237060547,22.6200008392334,22.229999542236328,22.350000381469727,4289200.0
2514,2008-07-07,3.95,219.016,14898.999,5.8,61.2,1262.9000244140625,1273.949951171875,1240.6800537109375,1252.31005859375,5265420000.0,2263.68994140625,2276.5400390625,2214.159912109375,2243.320068359375,2363990000.0,11289.1904296875,11399.1103515625,11120.740234375,11231.9599609375,248240000.0,22.600000381469727,22.889999389648438,22.229999542236328,22.600000381469727,6852800.0
